chunk_id,source_file,category,word_count,chunk_text
10353,programs_early-childhood-education-program-c100.txt,All Page,512,Alumni Impact We are immensely proud of the contributions of our alumni in Toronto and around the gl...
10354,programs_early-childhood-education-program-c100.txt,All Page,512,"Amounts listed are the estimated total of tuition, materials, student service and ancillary fees for..."
10355,programs_early-childhood-education-program-c100.txt,All Page,281,caregiving for young children. In compliance with requests from our student placement partners and r...
10356,alumni_connect-with-alumni-relations_employer-partners.txt,All Page,426,Employers Employer Partners We value employer partnerships forged with our college for the valuable ...
10357,about_anti-racism-equity-and-human-rights-services_student-self-identification-survey.txt,All Page,512,Student Self-Identification Survey Student Self-Identification Survey Introducing the Student Self-I...
10358,about_anti-racism-equity-and-human-rights-services_student-self-identification-survey.txt,All Page,406,data as it aligns with the actions outlined in our and our . Plans are underway to expand this data ...
10359,test-NM0911.txt,All Page,243,Brookfield Sustainability Institute The Brookfield Sustainability Institute (BSI) works with busines...
10360,important-date_last-day-to-change-your-flex-plan-under-the-extended-health-and-dental-coverage-for-the-fall-2025-term.txt,All Page,110,Last Day to Change Your Flex Plan Under the Extended Health and Dental Coverage for the Fall 2025 Te...
10361,event_job-search-workshop-casa-loma-campus.txt,All Page,119,Job Search Workshop - Casa Loma Campus Job Search Workshop - Casa Loma Campus Do you wish to learn a...
10362,why-george-brown_learn-more_information-sessions_business-administration-supply-chain-and-operations-management-program-b122b162-online-information-session.txt,All Page,194,Business Administration – Supply Chain and Operations Management Program (B122/B162) Online Informat...
10363,media-release_2022_george-brown-college-appoints-provost-and-other-senior-positions.txt,All Page,512,George Brown College appoints Provost and other senior positions George Brown College appoints Provo...
10364,media-release_2022_george-brown-college-appoints-provost-and-other-senior-positions.txt,All Page,250,"were also announced: Leslie Quinlan was appointed Senior Vice-President, People Enablement and Exper..."
10365,bio_sheeraz-wania.txt,All Page,464,"Sheeraz Wania, MA, BSc Sheeraz Wania, MA, BSc Biography Sheeraz Wania is an educator in media and de..."
10366,hospitality-culinary-arts_news-events.txt,All Page,367,News & Announcements News & Events News and Announcements George Brown College student competitors s...
10367,convocation_cadit1015.txt,All Page,512,"Centre for Arts, Design & Information Technology Over this convocation week, we commemorate all your..."
10368,convocation_cadit1015.txt,All Page,512,"young age showed interest and talent. At 20 years old, he began his formal studies in design, wax ca..."
10369,convocation_cadit1015.txt,All Page,512,your family and friends. Your graduation from George Brown College is a culmination of your hard wor...
10370,convocation_cadit1015.txt,All Page,512,every success as you join fellow George Brown College graduates who continue to make a positive impa...
10371,convocation_cadit1015.txt,All Page,512,Abou-Bakary Dansoko Leandro Vinicius Figueira Prado Rollo Brennan Georges Serra Gozoglu Syed Thaeera...
10372,convocation_cadit1015.txt,All Page,512,Morey Sophie Elizabeth Oldford Vica Pelivan Tessa Rusgnak Michael Sharivker Sriganeshan Thavarajah T...
10373,convocation_cadit1015.txt,All Page,512,Ferrara Abigail Christa Ferrer Brissa Helena Lopes Freires Roberto Gonzalez Sosa Bianca Giulia Grana...
10374,convocation_cadit1015.txt,All Page,512,Connor Alexander Macleod Eve Oumayma Martens Samadi William Wayne Mccutcheon Turemurat Melesh Ella M...
10375,convocation_cadit1015.txt,All Page,512,Zhu Ahmad Albarazi Saba Alizadeh Ahi Sai Varuun Bengadi Satthish Kaye Chang Jonathan Mutale Chipaila...
10376,convocation_cadit1015.txt,All Page,512,Virk Charlotte Grace Wilson Tian Hui Xu Samaneh Zafar Allahyari Tejasvi Kortni Rachelle Bloor Leonar...
10377,convocation_cadit1015.txt,All Page,512,Ethanlion Ramdeen Abir Rami Rodolfo Rodriguez Pablo Rodriguez Davila Camila Sales Dos Santos Jasleen...
10378,convocation_cadit1015.txt,All Page,512,signify our commitment to sustainability. • Rings of seven metals from Ontario that represent a “sen...
10379,convocation_cadit1015.txt,All Page,347,"an Elder or Knowledge Keeper. According to the MCFN, “The Eagle is our most sacred of birds because ..."
10380,ask-george-brown_what-does-wave-stand-for-1661268389476.txt,All Page,156,"What does ‘WAVE’ stand for? (Wellness, Applied Research and Visionary Education) - a series of healt..."
10381,alumni-story_monique-tucker.txt,All Page,111,"Monique Tucker (Graduate 2016, Business Administration – Project Management); Development Associate,..."
10382,news_2023_students-win-big-at-international-fashion-tech-hackathon.txt,All Page,353,Students win big at international Fashion Tech Hackathon Students win big at international Fashion T...
10383,anti-racism_primer_engage_planning-template.txt,All Page,512,"Planning Template Anti-Racism Action Planning Template After using this tool, units should have a cl..."
10384,anti-racism_primer_engage_planning-template.txt,All Page,391,"decided, it may be useful to develop Terms of Reference as a guiding document on how the team will w..."
10385,event_how-to-get-grants-for-your-startup.txt,All Page,290,How to Get Grants for Your Startup! How to Get Grants for Your Startup! This is an . Participation i...
10386,current-students_services_accessible-learning-services_faculty_how-accommodations-are-determined.txt,All Page,512,How Accommodations are Determined How Accommodations are Determined Accommodations and essential req...
10387,current-students_services_accessible-learning-services_faculty_how-accommodations-are-determined.txt,All Page,512,"an essential requirement, feel free to reach out to Accessible Learning Services for support. Accomm..."
10388,current-students_services_accessible-learning-services_faculty_how-accommodations-are-determined.txt,All Page,512,"of a program. For a more comprehensive list of accommodations and their definitions, please see the ..."
10389,current-students_services_accessible-learning-services_faculty_how-accommodations-are-determined.txt,All Page,512,by professors and/or classmates fear that their diagnosis will be made public or published in their ...
10390,current-students_services_accessible-learning-services_faculty_how-accommodations-are-determined.txt,All Page,512,"the and supporting documents either by email, fax, or in person to the ALS office. The accommodation..."
10391,current-students_services_accessible-learning-services_faculty_how-accommodations-are-determined.txt,All Page,244,receiving supports and services from Accessible Learning Services. A student should advise their acc...
10392,news_2023_new-mygbc-student-portal.txt,All Page,203,New MyGBC student portal New MyGBC student portal You’ll now notice a new login at the top right of ...
10393,city-sounds-on-the-waterfront.txt,All Page,512,City Sounds on the Waterfront Summer MUSIC Series George Brown College (GBC)’s City Sounds on the Wa...
10394,city-sounds-on-the-waterfront.txt,All Page,189,"the Souls of Steel, a dynamic 24-piece orchestra of skilled musicians began in 2007 as a community b..."
10395,about_policies_privacy-policy_guidelines-on-secure-handling-of-confidential-information.txt,All Page,512,Guidelines on Secure Handling of Confidential Information Guidelines on Secure Handling of Confident...
10396,about_policies_privacy-policy_guidelines-on-secure-handling-of-confidential-information.txt,All Page,512,"techniques such as encryption, ID re‐sequencing, etc. so that associated personal information (e.g. ..."
10397,about_policies_privacy-policy_guidelines-on-secure-handling-of-confidential-information.txt,All Page,512,it is no longer needed by the College (e.g. when the retention window of the information has expired...
10398,about_policies_privacy-policy_guidelines-on-secure-handling-of-confidential-information.txt,All Page,512,Confidential Information shall be sent via a different medium where possible (i.e. if an encrypted f...
10399,about_policies_privacy-policy_guidelines-on-secure-handling-of-confidential-information.txt,All Page,512,external consultants to successfully provide goods and services (as defined in the service agreement...
10400,about_policies_privacy-policy_guidelines-on-secure-handling-of-confidential-information.txt,All Page,512,request is made to access Confidential Information. The requester may be asked to provide: A busines...
10401,about_policies_privacy-policy_guidelines-on-secure-handling-of-confidential-information.txt,All Page,190,that is appropriate in the circumstances; and a root cause analysis that includes recommendations fo...
10402,news_2022_how-george-brown-college-is-setting-a-fashionable-and-ethical-example.txt,All Page,358,How George Brown College is setting a fashionable (and ethical) example How George Brown College is ...
10403,news_2024_new-partnership-between-george-brown-college-and-new-zealands-nelson-marlborough-institute-of-technology-to-provide-immersive-international-exchange.txt,All Page,488,New partnership between George Brown College and New Zealand’s Nelson Marlborough Institute of Techn...
10404,news_2024_new-partnership-between-george-brown-college-and-new-zealands-nelson-marlborough-institute-of-technology-to-provide-immersive-international-exchange.txt,All Page,104,"and Toronto), the students earn academic credit. The world views exchange opportunity is the first p..."
10405,ask-george-brown_what-is-osap-1661300821916.txt,All Page,293,What is OSAP? When you fill out an OSAP application you are applying for assistance funded by the pr...
10406,ask-george-brown_how-do-i-transfer-to-a-program-within-the-current-program-area-1660945140330.txt,All Page,217,How do I transfer to a program within the current program area? Transferring to Programs Within Your...
10407,important-date_registration-dates-for-the-fall-2022-term-are-posted-on-stu-view-by-900-am.txt,All Page,109,Registration Dates for the Fall 2022 Term Are Posted on STU-VIEW by 9:00 a.m. Registration Dates for...
10408,event_dussehra-celebration-music-food-games.txt,All Page,104,"Dussehra Celebration: Music, Food & Games Dussehra Celebration: Music, Food & Games Join the for a v..."
10409,business_management_faculty-directory.txt,All Page,138,Faculty Directory Faculty Directory The Centre for Business at George Brown College brings together ...
10410,anti-racism_primer_educate.txt,All Page,512,"Educate Educate As you begin to look for ways to continue to educate yourself on anti-racism, we enc..."
10411,anti-racism_primer_educate.txt,All Page,512,"and sent to a remote, church-run residential school, Kenny, Lucy, Clara, Howie and Maisie are barely..."
10412,anti-racism_primer_educate.txt,All Page,512,the raid that led to his capture and bondage fifty years after the Atlantic slave trade was outlawed...
10413,anti-racism_primer_educate.txt,All Page,512,change. Verna J. Kirkness grew up on the Fisher River Indian reserve in Manitoba. Her childhood drea...
10414,anti-racism_primer_educate.txt,All Page,512,"more inclusive organizations. When Stella, a young Métis mother, looks out her window one evening an..."
10415,anti-racism_primer_educate.txt,All Page,267,"we have decided to use the word most known to people, microaggressions. However, it is also importan..."
10416,anti-racism_resources-publications_reports-publications.txt,All Page,109,Reports & Publications Reports & Publications George Brown enlisted a consulting firm to examine our...
10417,indigenous_indigenous-services_indigenous-student-centres.txt,All Page,360,Indigenous Student Centres Indigenous Student Centres As an Indigenous student at George Brown Colle...
10418,news_2021_hospitality-student-overcomes-challenges-to-earn-top-grades-and-gain-impressive-work-experience.txt,All Page,512,Hospitality student overcomes challenges to earn top grades and gain impressive work experience Hosp...
10419,news_2021_hospitality-student-overcomes-challenges-to-earn-top-grades-and-gain-impressive-work-experience.txt,All Page,401,"Program, which involved volunteering at college events, leading tours of the school and speaking at ..."
10420,programs_types_better-jobs-ontario_current-students_faq.txt,All Page,512,Better Jobs Ontario Frequently Asked Questions for Current Students Better Jobs Ontario Frequently A...
10421,programs_types_better-jobs-ontario_current-students_faq.txt,All Page,512,related to school projects are not covered by Better Jobs Ontario Funding and the Community Partners...
10422,programs_types_better-jobs-ontario_current-students_faq.txt,All Page,512,take into consideration extenuating circumstances or the nature of the program switch and its impact...
10423,programs_types_better-jobs-ontario_current-students_faq.txt,All Page,512,to discuss the nature and length of the break and whether they plan to return to school at a later d...
10424,programs_types_better-jobs-ontario_current-students_faq.txt,All Page,218,that you can withdraw from individual courses or an entire program with a full or partial refund. Ma...
10425,library-learning-commons_research-support_copyright.txt,All Page,257,"Copyright Copyright George Brown College Copyright Policy This page is to help GBC faculty, staff, a..."
10426,spring-2025-open-house-tuition-contest-rules.txt,All Page,512,Spring 2025 Open House Tuition Contest Rules Spring 2025 Open House Tuition Contest Rules George Bro...
10427,spring-2025-open-house-tuition-contest-rules.txt,All Page,512,winners are deemed to include references to the parent or legal guardian in the event the entrant or...
10428,spring-2025-open-house-tuition-contest-rules.txt,All Page,512,"these Rules. A random draw will be made on April 9, 2025, at approximately 3:00 p.m. (EST) in Toront..."
10429,spring-2025-open-house-tuition-contest-rules.txt,All Page,512,"winner under the age of majority, a winner's parent and/or legal guardian) gives and will give their..."
10430,spring-2025-open-house-tuition-contest-rules.txt,All Page,465,"the Sponsor, please refer to the . : The Sponsor will not be responsible for late, lost, illegible, ..."
10431,donate_au-grit-determination-award.txt,All Page,174,Support the AU Grit & Determination Award at George Brown College Support the AU Grit & Determinatio...
10432,about_employment_why-work-at-george-brown.txt,All Page,512,Why Work at George Brown Why Work at George Brown George Brown College is an award-winning employer ...
10433,about_employment_why-work-at-george-brown.txt,All Page,469,"Holidays Full time employees enjoy a minimum of fifteen (15) paid vacation days, the period of Decem..."
10434,news_2023_new-satellite-athletic-centre-opens-at-waterfront-campus.txt,All Page,306,New satellite athletic centre opens at Waterfront Campus New satellite athletic centre opens at Wate...
10435,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,512,"Evolved 2023 Evolved 2023 EvolvED 2023: GBC’s annual conference, sponsored by our Teaching and Learn..."
10436,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,512,with technology while avoiding the unintended consequences that might arise. John has contributed to...
10437,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,512,of Western Ontario and received his master’s and bachelor’s of science degrees in agricultural econo...
10438,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,512,Panel Discussion Culinary students working for sustainability: The George Brown Chef School becomes ...
10439,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,512,teaching and learning that happens in that environment. We will look at the learning that students b...
10440,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,512,create your own digital escape room. Note: Participants are recommended to bring their laptops or mo...
10441,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,512,"George Brown through Blackboard and Brightspace, will be introduced as a helpful scaffolding tool fo..."
10442,teaching-and-learning-exchange_tlx-programs_past-events_evolved-2023.txt,All Page,314,into a friend by using AI tools in the classroom context. Bring your own assignment and see what Cha...
10443,international_study-work-abroad.txt,All Page,367,Study or Work Abroad Opportunities to study or work abroad Go global with George Brown College Georg...
10444,news_2020_new-interprofessional-healthcare-program-addresses-critical-issues-in-long-term-care.txt,All Page,380,New interprofessional healthcare program addresses critical issues in long-term care New interprofes...
10445,construction-engineering-technologies_industry-liaison-office_technology-career-fair_technology-career-fair-policies-for-employers.txt,All Page,312,Employers: Policies Technology Career Fair Policies for Employers The following policies will apply ...
10446,teaching-and-learning-exchange_community_faculty-highlights.txt,All Page,325,Faculty Highlights Faculty Highlights share their experiences Faculty highlights showcase faculty me...
10447,school-of-design-field-education-employer-evaluation.txt,All Page,149,School of Design Field Education Employer Evaluation School of Design Field Education Employer Evalu...
10448,event_centre-for-construction-and-engineering-technologies-summer-social-reunion.txt,All Page,125,Centre for Construction and Engineering Technologies Summer Social Reunion Centre for Construction a...
10449,event_crafts-and-cookies.txt,All Page,111,Crafts and Cookies Crafts and Cookies No registration needed! Join us on Nov 19th from 11am-1pm at o...
10450,partnerships_work-with-an-academic-division_community-services-and-health-sciences-industry-partnerships_health-sciences-industry-partnerships_school-of-health-wellness-work-with-the-academic-divistion.txt,All Page,198,School of Health & Wellness - Work with the Academic Division School of Health & Wellness - Work wit...
10451,tutoring-and-learning-centre_resources.txt,All Page,242,Resources Tutoring and Learning Centre Resources Get resources to help you with your studies Welcome...
10452,event_business-in-the-streets-bits-0.txt,All Page,210,Business in the Streets (BITS) Business in the Streets (BITS) Business in the Streets (BITS) Are you...
10453,ask-george-brown_can-i-opt-out-from-the-student-health-and-dental-insurance-plan-1660672958173.txt,All Page,225,"Can I opt-out from the Student Health and Dental Insurance Plan? Yes, if you are currently covered t..."
10454,important-date_last-day-to-withdraw-from-a-course-or-an-entire-program-without-academic-penalty-for-the-fall-2025-term-full-semester-15-week-courses.txt,All Page,157,Last Day to Withdraw from a Course or an Entire Program Without Academic Penalty for the Fall 2025 T...
10455,bio_milan-shahani.txt,All Page,512,"Milan Shahani B.A, M.F.A. Milan Shahani B.A, M.F.A. Biography Milan Shahani holds a Master in Fine A..."
10456,bio_milan-shahani.txt,All Page,351,~ Digital Installation. When the Gods came down to Earth. A Public Installation for Luminato Toronto...
10457,ask-george-brown_i-don-t-have-my-transcript-yet-can-i-still-apply-for-transfer-credit.txt,All Page,105,"I don't have my transcript yet, can I still apply for transfer credit? Can't find what you are looki..."
10458,ask-george-brown_do-i-need-my-ielts-toefl-or-pte-results-at-the-time-of-applying-134481-1659627098315.txt,All Page,125,"Do I need my IELTS, TOEFL, or PTE results at the time of applying? You are required to submit your I..."
10459,about_campuses-locations_toronto-metropolitan-university.txt,All Page,170,Toronto Metropolitan University Location George Brown College at Toronto Metropolitan University Get...
10460,bio_robert-mccollum.txt,All Page,242,Robert McCollum Robert McCollum Biography Robert started his career in New York City as a scholarshi...
10461,computer-technology-certificate-programs.txt,All Page,323,Computer Technology Certificate Programs Computer Technology Certificate Programs TORONTO’S TECH HUB...
10462,ask-george-brown_where-can-i-find-a-detailed-breakdown-of-my-tuition-fees-1661375027513.txt,All Page,121,Where can I find a detailed breakdown of my tuition fees? Please login into your account for a detai...
10463,important-date_last-day-to-opt-in-or-opt-out-from-the-student-health-insurance-plan-for-the-spring-2026-term-for-international-students-are-eligible-for-the-international-post-secondary-plan-with-effective-day-on-may-1-2026-only.txt,All Page,136,Last Day to Opt in or Opt out from the Student Health Insurance Plan for the Spring 2026 Term (For I...
10464,news_2025_gbc-prof-nadine-sookermany-receives-king-charles-iii-coronation-medal.txt,All Page,282,GBC prof Nadine Sookermany receives King Charles III Coronation medal GBC prof Nadine Sookermany rec...
10465,news_2020_concert-properties-and-industry-partners-pledge-100k-to-support-george-brown-centre-for-construction-and-engineering-technology-students.txt,All Page,512,Concert Properties and industry partners pledge $100K to support George Brown Centre for Constructio...
10466,news_2020_concert-properties-and-industry-partners-pledge-100k-to-support-george-brown-centre-for-construction-and-engineering-technology-students.txt,All Page,347,"three campuses situated in downtown Toronto, our students have the opportunity to learn in the heart..."
10467,ask-george-brown_what-does-maintained-status-previously-known-as-implied-status-mean-in-terms-of-my-study-permit-visitor-status-or-work-permit-1659729221470.txt,All Page,250,"What does maintained status (previously known as implied status) mean in terms of my study permit, v..."
10468,news_2022_george-brown-partnering-with-mohawk-college-to-increase-workplace-support-and-opportunities-for-deaf-and-hard-of-hearing-ontarians.txt,All Page,345,George Brown partnering with Mohawk College to increase workplace support and opportunities for deaf...
10469,important-date_last-day-to-drop-a-course-from-your-schedule-for-the-winter-2026-term-full-semester-15-week-courses-session-1-7-week-courses.txt,All Page,165,Last Day to Drop a Course from Your Schedule for the Winter 2026 Term – FULL SEMESTER (15-week cours...
10470,research-innovation_contact_team.txt,All Page,512,"Meet the Team Meet our Team As Associate Vice President, Research & Innovation at George Brown Colle..."
10471,research-innovation_contact_team.txt,All Page,512,"Email: Within the Office of Research and Innovation, Eva currently provides leadership for the resea..."
10472,research-innovation_contact_team.txt,All Page,512,management; strategic thinking; process improvement; team leadership Email: Rosalina has more than t...
10473,research-innovation_contact_team.txt,All Page,512,ranges from client management to financial and wealth management to investor and shareholder communi...
10474,research-innovation_contact_team.txt,All Page,512,optimize fundraising efforts. Ana has also served as an Enterprise Risk Consultant at Santander Bank...
10475,research-innovation_contact_team.txt,All Page,512,"College. She has a Masters of Information Studies, specializing in usability and human-computer inte..."
10476,research-innovation_contact_team.txt,All Page,512,"Ryerson University. In addition, Alexis has taken a variety of continuing education courses – from i..."
10477,research-innovation_contact_team.txt,All Page,512,ORI and IPON’s ongoing efforts to drive impactful outcomes for Ontario’s innovation economy Business...
10478,research-innovation_contact_team.txt,All Page,451,"nutraceutical industrial segments. In her career prior to George Brown, Caroline has developed formu..."
10479,event_alumna-chef-raquel-in-gulfood-dubai-2024.txt,All Page,123,Alumna Chef Raquel in Gulfood Dubai 2024 Alumna Chef Raquel in Gulfood Dubai 2024 George Brown alumn...
10480,ask-george-brown_what-happens-to-the-items-you-empty-from-a-locker-1661276427005.txt,All Page,167,"What happens to the items you empty from a locker? Once a lock has been cut, all contents will be pu..."
10481,news_2024_george-brown-college-leads-the-way-at-2024-ontario-college-fair.txt,All Page,512,George Brown College leads the way at 2024 Ontario College Fair George Brown College leads the way a...
10482,news_2024_george-brown-college-leads-the-way-at-2024-ontario-college-fair.txt,All Page,229,"Strategic Enrolment, New booth wows visitors In addition to interactive connections, one of this yea..."
10483,bio_vrenia-ivonoffski.txt,All Page,319,Vrenia Ivonoffski Vrenia Ivonoffski Biography Vrenia Ivonoffski studied acting at the Ecole Jacques ...
10484,ask-george-brown_what-is-a-plar-1661293403519.txt,All Page,138,What is a PLAR? Prior Learning Assessment & Recognition (PLAR) PLAR stands for Prior Learning Assess...
10485,business.txt,All Page,266,Centre for Business At George Brown College you'll gain real experience. Interact with real experts....
10486,current-students_orientation_getting-started.txt,All Page,512,Navigating your first 30 days Navigating your first 30 days at George Brown Set yourself up for succ...
10487,current-students_orientation_getting-started.txt,All Page,512,"get 1 TB of free space in OneDrive. We highly recommend you get this set up right away, as you'll al..."
10488,current-students_orientation_getting-started.txt,All Page,220,to add the badge to your LinkedIn profile. It's easy to get caught up in the hectic start of a semes...
10489,preparatory-liberal-studies_english-as-a-second-language-esl_continuing-education-part-time-esl-programs_english-for-professional-success-certificate-program.txt,All Page,158,English for Professional Success Certificate Program English for Professional Success Certificate Pr...
10490,news_2023_gbc-fashion-student-wins-international-fashion-scholarship-fund-award-will-be-celebrated-at-nyc-awards-gala-with-vogue-editor-anna-wintour.txt,All Page,512,"GBC fashion student wins international Fashion Scholarship Fund award, will be celebrated at NYC awa..."
10491,news_2023_gbc-fashion-student-wins-international-fashion-scholarship-fund-award-will-be-celebrated-at-nyc-awards-gala-with-vogue-editor-anna-wintour.txt,All Page,299,"earned her an FSF scholarship, as well as a spot as one of 10 recipients of the new for students sho..."
10492,construction-engineering-technologies.txt,All Page,154,Centre for Construction and Engineering Technologies The Centre for Construction and Engineering Tec...
10493,bio_sarah-dobranowski.txt,All Page,512,Sarah Dobranowski Sarah Dobranowski Biography Sarah Dobranowski is a designer and goldsmith living a...
10494,bio_sarah-dobranowski.txt,All Page,138,- Centre for Arts and Design and Centre for Construction & Engineering. 2009: Dean’s Award of Excell...
10495,about_human-skills-framework.txt,All Page,417,"Human Skills Framework The Human Skills Framework As the pace of change speeds up, GBC has identifie..."
10496,preparatory-liberal-studies_english-as-a-second-language-esl_continuing-education-part-time-esl-programs_esl-9067-esl-iiia-low-advanced-course.txt,All Page,179,ESL 9067 - ESL IIIA Low Advanced Course ESL 9067 - ESL IIIA Low Advanced Course This course introduc...
10497,clinical-methods-in-orthoticsprosthetics-program-postgraduate-s407-video-interview-for-qualified-applicants-only.txt,All Page,512,Clinical Methods in Orthotics/Prosthetics Program (Postgraduate) (S407) Video Interview (for qualifi...
10498,clinical-methods-in-orthoticsprosthetics-program-postgraduate-s407-video-interview-for-qualified-applicants-only.txt,All Page,512,to the Kira Talent website where you will complete the interview. First you must register your accou...
10499,clinical-methods-in-orthoticsprosthetics-program-postgraduate-s407-video-interview-for-qualified-applicants-only.txt,All Page,512,a webcam and microphone from a family member or friend. If you are still not able to get access to a...
10500,clinical-methods-in-orthoticsprosthetics-program-postgraduate-s407-video-interview-for-qualified-applicants-only.txt,All Page,241,"minutes to complete. Once you click ""start the interview"" you will be on live time and will not be a..."
10501,news_2024_celebrating-over-50-years-of-innovative-nursing-education-at-george-brown-college.txt,All Page,512,Celebrating over 50 years of innovative nursing education at George Brown College Celebrating over 5...
10502,news_2024_celebrating-over-50-years-of-innovative-nursing-education-at-george-brown-college.txt,All Page,142,"Dr. Paula Crawford, Associate Dean for Practical Nursing, Personal Support Worker and Pathway Progra..."
10503,ask-george-brown_can-i-submit-transcripts-in-a-foreign-language-1660584867562.txt,All Page,210,Can domestic applicants submit foreign transcripts? The domestic Admissions Office will accept forei...
10504,accessibility-review-round-2.txt,All Page,269,Accessibility Review - Round 2 Accessibility Review - Round 2 Paragraph styles Accordions This is th...
10505,business_experiential-learning_work-term.txt,All Page,342,Work Experience Terms Work Experience Terms WHAT IS WORK EXPERIENCE? A co-op or internship gives stu...
10506,startgbc_programs-workshops_research-innovation-entrepreneur-showcase.txt,All Page,512,"Research, Innovation & Entrepreneur Showcase Research, Innovation & Entrepreneur Showcase On Friday ..."
10507,startgbc_programs-workshops_research-innovation-entrepreneur-showcase.txt,All Page,159,"an event where photography, audio and video recording may occur. By registering for this event and e..."
10508,ask-george-brown_can-i-pick-up-the-refund-cheque-in-person-from-the-international-centre-135611-1659627094393.txt,All Page,152,Can I pick up the refund cheque in person from the International Centre? Due to the high volume of r...
10509,faculty_facultyconnect.txt,All Page,291,FacultyConnect FacultyConnect: Tips for Fostering Well–Being in the Classroom It is widely accepted ...
10510,event_volunteerism-101-mandatory-training-for-volunteer-squad-3.txt,All Page,343,Volunteerism 101 - Mandatory Training for Volunteer Squad Volunteerism 101 - Mandatory Training for ...
10511,ask-george-brown_how-can-i-give-feedback-to-accessible-learning-services-1660762532476.txt,All Page,146,How can I give feedback to Accessible Learning Services? We want to hear about your experience with ...
10512,teaching-and-learning-exchange_teaching-resources_resources-for-new-faculty.txt,All Page,236,Resources for New Faculty Resources for New Faculty Welcome to George Brown! On behalf of the Teachi...
10513,news_2024_george-brown-college-nabs-two-honourable-mentions-at-the-cican-awards.txt,All Page,437,George Brown College nabs two honourable mentions at the CICan Awards George Brown College nabs two ...
10514,media-release_2023_ontarios-first-mass-timber-net-zero-institutional-building-closer-to-completion.txt,All Page,512,"Ontario’s first mass-timber, net-zero institutional building closer to completion Ontario’s first ma..."
10515,media-release_2023_ontarios-first-mass-timber-net-zero-institutional-building-closer-to-completion.txt,All Page,512,no other buildings in the world and enabled the lowering of the floor-to-floor height. Quotes “Limbe...
10516,media-release_2023_ontarios-first-mass-timber-net-zero-institutional-building-closer-to-completion.txt,All Page,218,"and Australia. These diverse operations in the civil infrastructure, heavy industrial, and buildings..."
10517,arts-design-information-technology_media-performing-arts_dance_virtual-dance-studio.txt,All Page,201,Virtual Dance Studio Virtual Dance Studio Dance students of all ages or experience level will enjoy ...
10518,news_2020_george-brown-college-named-a-greater-toronto-top-employer-for-2021.txt,All Page,178,George Brown College named a Greater Toronto Top Employer for 2021 George Brown College named a Grea...
10519,event_exclusive-invitation-to-join-tiequest-2025-accelerate-your-startups-success.txt,All Page,279,Exclusive Invitation to Join TiEQuest 2025 – Accelerate Your Startup’s Success Exclusive Invitation ...
10520,business_accounting-finance_alumni-stories_alumni-stories-melly-guan.txt,All Page,457,Alumni Stories – Melly Guan Alumni Stories – Melly Guan Business Administration - Accounting George ...
10521,bio_stewart-arnott.txt,All Page,331,"Stewart Arnott, BFA Stewart Arnott, BFA Biography Stewart Arnott's career as an actor and director s..."
10522,news_2020_george-brown-grads-students-impress-at-2020-ubisoft-game-development-challenge.txt,All Page,268,"George Brown grads, students impress at 2020 Ubisoft game development challenge George Brown grads, ..."
10523,about_public-safety-security_emergency-procedures_active-threat-within-the-building.txt,All Page,189,Active Threat Within the Building Active Threat Within the Building In the event that an attacker is...
10524,current-students_services_safewalk-index.txt,All Page,324,Safewalk Safewalk If you're on campus studying in the evening and you'd like someone to walk with yo...
10525,news_2022_george-brown-joins-the-southern-ontario-network-for-advanced-manufacturing-innovation-sonami.txt,All Page,510,George Brown joins the Southern Ontario Network for Advanced Manufacturing Innovation (SONAMI) Georg...
10526,news_2022_george-brown-joins-the-southern-ontario-network-for-advanced-manufacturing-innovation-sonami.txt,All Page,126,can expand its membership to 10 post-secondary institutions. “The Government of Canada is proud to s...
10527,community-services-early-childhood_early-childhood_learning-environment_child-care-centres_elmlea-child-care-centre.txt,All Page,328,Elmlea Child Care Centre Elmlea Child Care Centre Elmlea Child Care Centre is located within Elmlea ...
10528,apply_academic-upgrading_degree-preparation-university-level_english.txt,All Page,251,Degree Preparation (U‑Level) - English Degree Preparation (U‑Level) Course Registration (Free of Cha...
10529,teaching-and-learning-exchange_about.txt,All Page,512,About About Us What is the TLX and what are some of the services it provides to faculty? The Teachin...
10530,teaching-and-learning-exchange_about.txt,All Page,375,"promoting, recognizing, and celebrating the practices of our colleagues across the college community..."
10531,event_cooperathon-2024.txt,All Page,343,Cooperathon 2024 Cooperathon 2024 Cooperathon 2023-2024 The Cooperathon is Canada's platform for cre...
10532,business_learning-environment_enactus_enactus-who-we-are.txt,All Page,387,Who We Are Enactus: Who We Are Enactus GB | Entrepreneurial Action for Sustainable Change Using the ...
10533,event_lunch-lab-powerful-content-marketing.txt,All Page,122,Lunch Lab - Powerful Content Marketing Lunch Lab - Powerful Content Marketing Every business now nee...
